Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Berechnete Auflösungen;∅ Anrainer DE/LU [€/MWh] Berechnete Auflösungen;Belgien [€/MWh] Berechnete Auflösungen;Dänemark 1 [€/MWh] Berechnete Auflösungen;Dänemark 2 [€/MWh] Berechnete Auflösungen;Frankreich [€/MWh] Berechnete Auflösungen;Niederlande [€/MWh] Berechnete Auflösungen;Norwegen 2 [€/MWh] Berechnete Auflösungen;Österreich [€/MWh] Berechnete Auflösungen;Polen [€/MWh] Berechnete Auflösungen;Schweden 4 [€/MWh] Berechnete Auflösungen;Schweiz [€/MWh] Berechnete Auflösungen;Tschechien [€/MWh] Berechnete Auflösungen;DE/AT/LU [€/MWh] Berechnete Auflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Berechnete Auflösungen;Ungarn [€/MWh] Berechnete Auflösungen
02.07.2024 14:30;02.07.2024 14:45;60,93;46,60;47,69;33,92;59,47;17,95;52,32;33,92;64,11;63,97;59,47;18,31;61,47;-;90,00;65,05;61,19
02.07.2024 14:45;02.07.2024 15:00;60,93;46,60;47,69;33,92;59,47;17,95;52,32;33,92;64,11;63,97;59,47;18,31;61,47;-;90,00;65,05;61,19
02.07.2024 15:00;02.07.2024 15:15;62,73;44,98;44,34;32,59;60,41;4,00;50,72;32,59;68,50;67,60;60,41;10,47;63,12;-;98,22;71,18;65,55
02.07.2024 15:15;02.07.2024 15:30;62,73;44,98;44,34;32,59;60,41;4,00;50,72;32,59;68,50;67,60;60,41;10,47;63,12;-;98,22;71,18;65,55
02.07.2024 15:30;02.07.2024 15:45;62,73;44,98;44,34;32,59;60,41;4,00;50,72;32,59;68,50;67,60;60,41;10,47;63,12;-;98,22;71,18;65,55
02.07.2024 15:45;02.07.2024 16:00;62,73;44,98;44,34;32,59;60,41;4,00;50,72;32,59;68,50;67,60;60,41;10,47;63,12;-;98,22;71,18;65,55
02.07.2024 16:00;02.07.2024 16:15;74,22;54,76;56,49;33,44;72,44;18,01;62,70;33,44;78,55;79,92;72,44;19,94;75,01;-;103,00;79,69;75,21
02.07.2024 16:15;02.07.2024 16:30;74,22;54,76;56,49;33,44;72,44;18,01;62,70;33,44;78,55;79,92;72,44;19,94;75,01;-;103,00;79,69;75,21
02.07.2024 16:30;02.07.2024 16:45;74,22;54,76;56,49;33,44;72,44;18,01;62,70;33,44;78,55;79,92;72,44;19,94;75,01;-;103,00;79,69;75,21
02.07.2024 16:45;02.07.2024 17:00;74,22;54,76;56,49;33,44;72,44;18,01;62,70;33,44;78,55;79,92;72,44;19,94;75,01;-;103,00;79,69;75,21
02.07.2024 17:00;02.07.2024 17:15;75,90;58,60;58,46;35,15;74,08;20,32;64,84;35,15;80,67;95,25;74,08;30,58;76,05;-;105,11;82,80;81,36
02.07.2024 17:15;02.07.2024 17:30;75,90;58,60;58,46;35,15;74,08;20,32;64,84;35,15;80,67;95,25;74,08;30,58;76,05;-;105,11;82,80;81,36
02.07.2024 17:30;02.07.2024 17:45;75,90;58,60;58,46;35,15;74,08;20,32;64,84;35,15;80,67;95,25;74,08;30,58;76,05;-;105,11;82,80;81,36
02.07.2024 17:45;02.07.2024 18:00;75,90;58,60;58,46;35,15;74,08;20,32;64,84;35,15;80,67;95,25;74,08;30,58;76,05;-;105,11;82,80;81,36
02.07.2024 18:00;02.07.2024 18:15;84,79;74,97;74,29;35,09;82,75;49,57;78,16;35,09;82,96;175,34;82,75;44,98;83,72;-;107,81;107,81;99,35
02.07.2024 18:15;02.07.2024 18:30;84,79;74,97;74,29;35,09;82,75;49,57;78,16;35,09;82,96;175,34;82,75;44,98;83,72;-;107,81;107,81;99,35
02.07.2024 18:30;02.07.2024 18:45;84,79;74,97;74,29;35,09;82,75;49,57;78,16;35,09;82,96;175,34;82,75;44,98;83,72;-;107,81;107,81;99,35
02.07.2024 18:45;02.07.2024 19:00;84,79;74,97;74,29;35,09;82,75;49,57;78,16;35,09;82,96;175,34;82,75;44,98;83,72;-;107,81;107,81;99,35
02.07.2024 19:00;02.07.2024 19:15;103,63;79,67;81,78;35,82;101,14;67,87;99,95;35,82;85,91;113,37;101,14;51,06;102,56;-;130,15;130,15;128,09
02.07.2024 19:15;02.07.2024 19:30;103,63;79,67;81,78;35,82;101,14;67,87;99,95;35,82;85,91;113,37;101,14;51,06;102,56;-;130,15;130,15;128,09
02.07.2024 19:30;02.07.2024 19:45;103,63;79,67;81,78;35,82;101,14;67,87;99,95;35,82;85,91;113,37;101,14;51,06;102,56;-;130,15;130,15;128,09
02.07.2024 19:45;02.07.2024 20:00;103,63;79,67;81,78;35,82;101,14;67,87;99,95;35,82;85,91;113,37;101,14;51,06;102,56;-;130,15;130,15;128,09
02.07.2024 20:00;02.07.2024 20:15;115,00;88,86;90,75;41,83;112,24;74,64;111,45;37,54;85,99;141,38;112,24;50,11;119,28;-;144,08;144,08;172,45
02.07.2024 20:15;02.07.2024 20:30;115,00;88,86;90,75;41,83;112,24;74,64;111,45;37,54;85,99;141,38;112,24;50,11;119,28;-;144,08;144,08;172,45
02.07.2024 20:30;02.07.2024 20:45;115,00;88,86;90,75;41,83;112,24;74,64;111,45;37,54;85,99;141,38;112,24;50,11;119,28;-;144,08;144,08;172,45
02.07.2024 20:45;02.07.2024 21:00;115,00;88,86;90,75;41,83;112,24;74,64;111,45;37,54;85,99;141,38;112,24;50,11;119,28;-;144,08;144,08;172,45
02.07.2024 21:00;02.07.2024 21:15;109,96;88,77;110,25;58,58;85,06;110,41;110,25;38,80;105,36;112,90;85,06;50,70;109,13;-;120,19;120,19;119,40
02.07.2024 21:15;02.07.2024 21:30;109,96;88,77;110,25;58,58;85,06;110,41;110,25;38,80;105,36;112,90;85,06;50,70;109,13;-;120,19;120,19;119,40
02.07.2024 21:30;02.07.2024 21:45;109,96;88,77;110,25;58,58;85,06;110,41;110,25;38,80;105,36;112,90;85,06;50,70;109,13;-;120,19;120,19;119,40
02.07.2024 21:45;02.07.2024 22:00;109,96;88,77;110,25;58,58;85,06;110,41;110,25;38,80;105,36;112,90;85,06;50,70;109,13;-;120,19;120,19;119,40
02.07.2024 22:00;02.07.2024 22:15;109,05;81,66;109,15;46,36;46,36;109,45;108,94;37,97;111,17;119,66;46,36;50,31;112,51;-;109,45;112,27;113,86
02.07.2024 22:15;02.07.2024 22:30;109,05;81,66;109,15;46,36;46,36;109,45;108,94;37,97;111,17;119,66;46,36;50,31;112,51;-;109,45;112,27;113,86
02.07.2024 22:30;02.07.2024 22:45;109,05;81,66;109,15;46,36;46,36;109,45;108,94;37,97;111,17;119,66;46,36;50,31;112,51;-;109,45;112,27;113,86
02.07.2024 22:45;02.07.2024 23:00;109,05;81,66;109,15;46,36;46,36;109,45;108,94;37,97;111,17;119,66;46,36;50,31;112,51;-;109,45;112,27;113,86
02.07.2024 23:00;02.07.2024 23:15;86,00;69,23;91,60;40,37;40,37;89,99;98,65;39,20;86,46;103,64;40,37;48,05;82,81;-;106,91;89,47;106,87
02.07.2024 23:15;02.07.2024 23:30;86,00;69,23;91,60;40,37;40,37;89,99;98,65;39,20;86,46;103,64;40,37;48,05;82,81;-;106,91;89,47;106,87
02.07.2024 23:30;02.07.2024 23:45;86,00;69,23;91,60;40,37;40,37;89,99;98,65;39,20;86,46;103,64;40,37;48,05;82,81;-;106,91;89,47;106,87
02.07.2024 23:45;03.07.2024 00:00;86,00;69,23;91,60;40,37;40,37;89,99;98,65;39,20;86,46;103,64;40,37;48,05;82,81;-;106,91;89,47;106,87
03.07.2024 00:00;03.07.2024 00:15;68,19;71,49;94,61;37,20;37,20;78,97;167,25;36,12;70,29;103,96;37,20;57,91;65,71;-;100,10;76,62;97,84
03.07.2024 00:15;03.07.2024 00:30;68,19;71,49;94,61;37,20;37,20;78,97;167,25;36,12;70,29;103,96;37,20;57,91;65,71;-;100,10;76,62;97,84
03.07.2024 00:30;03.07.2024 00:45;68,19;71,49;94,61;37,20;37,20;78,97;167,25;36,12;70,29;103,96;37,20;57,91;65,71;-;100,10;76,62;97,84
03.07.2024 00:45;03.07.2024 01:00;68,19;71,49;94,61;37,20;37,20;78,97;167,25;36,12;70,29;103,96;37,20;57,91;65,71;-;100,10;76,62;97,84
03.07.2024 01:00;03.07.2024 01:15;65,30;62,02;77,72;36,04;36,04;69,53;109,90;35,00;70,58;92,41;36,04;54,80;64,21;-;97,46;74,18;87,12
03.07.2024 01:15;03.07.2024 01:30;65,30;62,02;77,72;36,04;36,04;69,53;109,90;35,00;70,58;92,41;36,04;54,80;64,21;-;97,46;74,18;87,12
03.07.2024 01:30;03.07.2024 01:45;65,30;62,02;77,72;36,04;36,04;69,53;109,90;35,00;70,58;92,41;36,04;54,80;64,21;-;97,46;74,18;87,12
03.07.2024 01:45;03.07.2024 02:00;65,30;62,02;77,72;36,04;36,04;69,53;109,90;35,00;70,58;92,41;36,04;54,80;64,21;-;97,46;74,18;87,12
03.07.2024 02:00;03.07.2024 02:15;63,18;57,48;69,32;35,83;35,83;54,78;94,90;34,79;67,60;92,59;35,83;48,02;62,81;-;89,70;70,47;80,09
03.07.2024 02:15;03.07.2024 02:30;63,18;57,48;69,32;35,83;35,83;54,78;94,90;34,79;67,60;92,59;35,83;48,02;62,81;-;89,70;70,47;80,09
03.07.2024 02:30;03.07.2024 02:45;63,18;57,48;69,32;35,83;35,83;54,78;94,90;34,79;67,60;92,59;35,83;48,02;62,81;-;89,70;70,47;80,09
03.07.2024 02:45;03.07.2024 03:00;63,18;57,48;69,32;35,83;35,83;54,78;94,90;34,79;67,60;92,59;35,83;48,02;62,81;-;89,70;70,47;80,09
03.07.2024 03:00;03.07.2024 03:15;65,58;54,85;58,60;36,25;36,25;46,25;82,70;35,20;68,30;92,30;36,25;46,02;65,26;-;89,40;70,63;81,09
03.07.2024 03:15;03.07.2024 03:30;65,58;54,85;58,60;36,25;36,25;46,25;82,70;35,20;68,30;92,30;36,25;46,02;65,26;-;89,40;70,63;81,09
03.07.2024 03:30;03.07.2024 03:45;65,58;54,85;58,60;36,25;36,25;46,25;82,70;35,20;68,30;92,30;36,25;46,02;65,26;-;89,40;70,63;81,09
03.07.2024 03:45;03.07.2024 04:00;65,58;54,85;58,60;36,25;36,25;46,25;82,70;35,20;68,30;92,30;36,25;46,02;65,26;-;89,40;70,63;81,09
03.07.2024 04:00;03.07.2024 04:15;71,14;54,28;50,92;38,70;38,70;33,00;82,70;37,58;70,26;93,09;38,70;43,16;70,27;-;90,50;71,57;86,61
03.07.2024 04:15;03.07.2024 04:30;71,14;54,28;50,92;38,70;38,70;33,00;82,70;37,58;70,26;93,09;38,70;43,16;70,27;-;90,50;71,57;86,61
03.07.2024 04:30;03.07.2024 04:45;71,14;54,28;50,92;38,70;38,70;33,00;82,70;37,58;70,26;93,09;38,70;43,16;70,27;-;90,50;71,57;86,61
03.07.2024 04:45;03.07.2024 05:00;71,14;54,28;50,92;38,70;38,70;33,00;82,70;37,58;70,26;93,09;38,70;43,16;70,27;-;90,50;71,57;86,61
03.07.2024 05:00;03.07.2024 05:15;78,91;60,48;48,35;58,90;58,90;27,48;79,90;39,78;77,08;90,11;58,90;46,85;79,05;-;95,46;77,28;89,64
03.07.2024 05:15;03.07.2024 05:30;78,91;60,48;48,35;58,90;58,90;27,48;79,90;39,78;77,08;90,11;58,90;46,85;79,05;-;95,46;77,28;89,64
03.07.2024 05:30;03.07.2024 05:45;78,91;60,48;48,35;58,90;58,90;27,48;79,90;39,78;77,08;90,11;58,90;46,85;79,05;-;95,46;77,28;89,64
03.07.2024 05:45;03.07.2024 06:00;78,91;60,48;48,35;58,90;58,90;27,48;79,90;39,78;77,08;90,11;58,90;46,85;79,05;-;95,46;77,28;89,64
03.07.2024 06:00;03.07.2024 06:15;100,25;77,85;67,83;86,87;86,87;47,90;95,68;40,23;85,99;105,57;86,87;51,95;100,54;-;110,43;110,43;108,81
03.07.2024 06:15;03.07.2024 06:30;100,25;77,85;67,83;86,87;86,87;47,90;95,68;40,23;85,99;105,57;86,87;51,95;100,54;-;110,43;110,43;108,81
03.07.2024 06:30;03.07.2024 06:45;100,25;77,85;67,83;86,87;86,87;47,90;95,68;40,23;85,99;105,57;86,87;51,95;100,54;-;110,43;110,43;108,81
03.07.2024 06:45;03.07.2024 07:00;100,25;77,85;67,83;86,87;86,87;47,90;95,68;40,23;85,99;105,57;86,87;51,95;100,54;-;110,43;110,43;108,81
03.07.2024 07:00;03.07.2024 07:15;116,51;91,99;100,00;97,82;97,82;90,54;113,29;39,38;95,98;114,23;97,82;51,41;113,55;-;121,29;121,29;112,92
03.07.2024 07:15;03.07.2024 07:30;116,51;91,99;100,00;97,82;97,82;90,54;113,29;39,38;95,98;114,23;97,82;51,41;113,55;-;121,29;121,29;112,92
03.07.2024 07:30;03.07.2024 07:45;116,51;91,99;100,00;97,82;97,82;90,54;113,29;39,38;95,98;114,23;97,82;51,41;113,55;-;121,29;121,29;112,92
03.07.2024 07:45;03.07.2024 08:00;116,51;91,99;100,00;97,82;97,82;90,54;113,29;39,38;95,98;114,23;97,82;51,41;113,55;-;121,29;121,29;112,92
03.07.2024 08:00;03.07.2024 08:15;115,00;94,06;102,79;103,46;103,46;95,75;113,00;41,05;94,98;111,91;103,46;51,61;113,21;-;133,54;133,54;121,05
03.07.2024 08:15;03.07.2024 08:30;115,00;94,06;102,79;103,46;103,46;95,75;113,00;41,05;94,98;111,91;103,46;51,61;113,21;-;133,54;133,54;121,05
03.07.2024 08:30;03.07.2024 08:45;115,00;94,06;102,79;103,46;103,46;95,75;113,00;41,05;94,98;111,91;103,46;51,61;113,21;-;133,54;133,54;121,05
03.07.2024 08:45;03.07.2024 09:00;115,00;94,06;102,79;103,46;103,46;95,75;113,00;41,05;94,98;111,91;103,46;51,61;113,21;-;133,54;133,54;121,05
03.07.2024 09:00;03.07.2024 09:15;90,59;74,25;101,23;55,87;61,40;76,00;98,00;41,66;85,93;92,97;61,40;52,50;89,83;-;120,66;91,62;88,94
03.07.2024 09:15;03.07.2024 09:30;90,59;74,25;101,23;55,87;61,40;76,00;98,00;41,66;85,93;92,97;61,40;52,50;89,83;-;120,66;91,62;88,94
03.07.2024 09:30;03.07.2024 09:45;90,59;74,25;101,23;55,87;61,40;76,00;98,00;41,66;85,93;92,97;61,40;52,50;89,83;-;120,66;91,62;88,94
03.07.2024 09:45;03.07.2024 10:00;90,59;74,25;101,23;55,87;61,40;76,00;98,00;41,66;85,93;92,97;61,40;52,50;89,83;-;120,66;91,62;88,94
03.07.2024 10:00;03.07.2024 10:15;76,63;62,88;92,78;43,31;43,31;54,08;87,88;41,74;72,46;87,68;43,31;49,94;75,15;-;114,21;72,71;72,56
03.07.2024 10:15;03.07.2024 10:30;76,63;62,88;92,78;43,31;43,31;54,08;87,88;41,74;72,46;87,68;43,31;49,94;75,15;-;114,21;72,71;72,56
03.07.2024 10:30;03.07.2024 10:45;76,63;62,88;92,78;43,31;43,31;54,08;87,88;41,74;72,46;87,68;43,31;49,94;75,15;-;114,21;72,71;72,56
03.07.2024 10:45;03.07.2024 11:00;76,63;62,88;92,78;43,31;43,31;54,08;87,88;41,74;72,46;87,68;43,31;49,94;75,15;-;114,21;72,71;72,56
03.07.2024 11:00;03.07.2024 11:15;73,10;60,99;96,62;39,97;39,97;40,25;90,41;39,12;67,00;98,19;39,97;48,37;71,00;-;106,43;67,23;67,66
03.07.2024 11:15;03.07.2024 11:30;73,10;60,99;96,62;39,97;39,97;40,25;90,41;39,12;67,00;98,19;39,97;48,37;71,00;-;106,43;67,23;67,66
03.07.2024 11:30;03.07.2024 11:45;73,10;60,99;96,62;39,97;39,97;40,25;90,41;39,12;67,00;98,19;39,97;48,37;71,00;-;106,43;67,23;67,66
03.07.2024 11:45;03.07.2024 12:00;73,10;60,99;96,62;39,97;39,97;40,25;90,41;39,12;67,00;98,19;39,97;48,37;71,00;-;106,43;67,23;67,66
03.07.2024 12:00;03.07.2024 12:15;71,76;57,09;68,68;39,13;39,13;35,00;89,90;38,00;71,00;87,88;39,13;47,27;72,82;-;99,26;99,26;75,20
03.07.2024 12:15;03.07.2024 12:30;71,76;57,09;68,68;39,13;39,13;35,00;89,90;38,00;71,00;87,88;39,13;47,27;72,82;-;99,26;99,26;75,20
03.07.2024 12:30;03.07.2024 12:45;71,76;57,09;68,68;39,13;39,13;35,00;89,90;38,00;71,00;87,88;39,13;47,27;72,82;-;99,26;99,26;75,20
03.07.2024 12:45;03.07.2024 13:00;71,76;57,09;68,68;39,13;39,13;35,00;89,90;38,00;71,00;87,88;39,13;47,27;72,82;-;99,26;99,26;75,20
03.07.2024 13:00;03.07.2024 13:15;71,14;54,43;61,67;39,71;39,71;21,34;80,00;38,56;71,00;86,81;39,71;47,97;72,20;-;98,00;98,00;74,63
03.07.2024 13:15;03.07.2024 13:30;71,14;54,43;61,67;39,71;39,71;21,34;80,00;38,56;71,00;86,81;39,71;47,97;72,20;-;98,00;98,00;74,63
03.07.2024 13:30;03.07.2024 13:45;71,14;54,43;61,67;39,71;39,71;21,34;80,00;38,56;71,00;86,81;39,71;47,97;72,20;-;98,00;98,00;74,63
03.07.2024 13:45;03.07.2024 14:00;71,14;54,43;61,67;39,71;39,71;21,34;80,00;38,56;71,00;86,81;39,71;47,97;72,20;-;98,00;98,00;74,63
03.07.2024 14:00;03.07.2024 14:15;73,12;52,55;54,61;41,04;41,04;14,00;61,64;39,85;74,75;88,83;41,04;48,40;72,89;-;100,00;100,00;87,89
03.07.2024 14:15;03.07.2024 14:30;73,12;52,55;54,61;41,04;41,04;14,00;61,64;39,85;74,75;88,83;41,04;48,40;72,89;-;100,00;100,00;87,89
03.07.2024 14:30;03.07.2024 14:45;73,12;52,55;54,61;41,04;41,04;14,00;61,64;39,85;74,75;88,83;41,04;48,40;72,89;-;100,00;100,00;87,89
03.07.2024 14:45;03.07.2024 15:00;73,12;52,55;54,61;41,04;41,04;14,00;61,64;39,85;74,75;88,83;41,04;48,40;72,89;-;100,00;100,00;87,89
03.07.2024 15:00;03.07.2024 15:15;71,98;53,53;52,05;42,53;42,53;8,68;59,47;41,30;78,54;98,20;42,53;52,40;70,60;-;104,75;102,24;101,41
03.07.2024 15:15;03.07.2024 15:30;71,98;53,53;52,05;42,53;42,53;8,68;59,47;41,30;78,54;98,20;42,53;52,40;70,60;-;104,75;102,24;101,41
03.07.2024 15:30;03.07.2024 15:45;71,98;53,53;52,05;42,53;42,53;8,68;59,47;41,30;78,54;98,20;42,53;52,40;70,60;-;104,75;102,24;101,41
03.07.2024 15:45;03.07.2024 16:00;71,98;53,53;52,05;42,53;42,53;8,68;59,47;41,30;78,54;98,20;42,53;52,40;70,60;-;104,75;102,24;101,41
03.07.2024 16:00;03.07.2024 16:15;74,01;53,95;51,69;50,50;50,50;3,60;60,09;40,69;82,88;81,39;50,50;48,69;72,94;-;105,92;102,28;104,75
03.07.2024 16:15;03.07.2024 16:30;74,01;53,95;51,69;50,50;50,50;3,60;60,09;40,69;82,88;81,39;50,50;48,69;72,94;-;105,92;102,28;104,75
03.07.2024 16:30;03.07.2024 16:45;74,01;53,95;51,69;50,50;50,50;3,60;60,09;40,69;82,88;81,39;50,50;48,69;72,94;-;105,92;102,28;104,75
03.07.2024 16:45;03.07.2024 17:00;74,01;53,95;51,69;50,50;50,50;3,60;60,09;40,69;82,88;81,39;50,50;48,69;72,94;-;105,92;102,28;104,75
03.07.2024 17:00;03.07.2024 17:15;86,97;65,78;40,00;79,17;79,17;12,17;79,17;50,16;71,00;94,91;79,17;47,97;90,72;-;106,32;106,32;103,89
03.07.2024 17:15;03.07.2024 17:30;86,97;65,78;40,00;79,17;79,17;12,17;79,17;50,16;71,00;94,91;79,17;47,97;90,72;-;106,32;106,32;103,89
03.07.2024 17:30;03.07.2024 17:45;86,97;65,78;40,00;79,17;79,17;12,17;79,17;50,16;71,00;94,91;79,17;47,97;90,72;-;106,32;106,32;103,89
03.07.2024 17:45;03.07.2024 18:00;86,97;65,78;40,00;79,17;79,17;12,17;79,17;50,16;71,00;94,91;79,17;47,97;90,72;-;106,32;106,32;103,89
03.07.2024 18:00;03.07.2024 18:15;99,60;85,12;58,29;93,56;97,21;34,27;93,56;50,59;91,00;159,71;97,21;36,35;124,61;-;109,21;113,84;129,55
03.07.2024 18:15;03.07.2024 18:30;99,60;85,12;58,29;93,56;97,21;34,27;93,56;50,59;91,00;159,71;97,21;36,35;124,61;-;109,21;113,84;129,55
03.07.2024 18:30;03.07.2024 18:45;99,60;85,12;58,29;93,56;97,21;34,27;93,56;50,59;91,00;159,71;97,21;36,35;124,61;-;109,21;113,84;129,55
03.07.2024 18:45;03.07.2024 19:00;99,60;85,12;58,29;93,56;97,21;34,27;93,56;50,59;91,00;159,71;97,21;36,35;124,61;-;109,21;113,84;129,55
03.07.2024 19:00;03.07.2024 19:15;118,79;98,36;61,91;111,45;115,94;27,83;111,45;50,69;90,97;190,00;115,94;51,41;154,42;-;135,16;141,92;161,76
03.07.2024 19:15;03.07.2024 19:30;118,79;98,36;61,91;111,45;115,94;27,83;111,45;50,69;90,97;190,00;115,94;51,41;154,42;-;135,16;141,92;161,76
03.07.2024 19:30;03.07.2024 19:45;118,79;98,36;61,91;111,45;115,94;27,83;111,45;50,69;90,97;190,00;115,94;51,41;154,42;-;135,16;141,92;161,76
03.07.2024 19:45;03.07.2024 20:00;118,79;98,36;61,91;111,45;115,94;27,83;111,45;50,69;90,97;190,00;115,94;51,41;154,42;-;135,16;141,92;161,76
03.07.2024 20:00;03.07.2024 20:15;163,89;122,05;72,07;154,18;159,96;14,77;154,18;50,23;90,99;224,96;159,96;51,41;209,80;-;144,44;193,71;217,32
03.07.2024 20:15;03.07.2024 20:30;163,89;122,05;72,07;154,18;159,96;14,77;154,18;50,23;90,99;224,96;159,96;51,41;209,80;-;144,44;193,71;217,32
03.07.2024 20:30;03.07.2024 20:45;163,89;122,05;72,07;154,18;159,96;14,77;154,18;50,23;90,99;224,96;159,96;51,41;209,80;-;144,44;193,71;217,32
03.07.2024 20:45;03.07.2024 21:00;163,89;122,05;72,07;154,18;159,96;14,77;154,18;50,23;90,99;224,96;159,96;51,41;209,80;-;144,44;193,71;217,32
03.07.2024 21:00;03.07.2024 21:15;115,88;92,47;45,17;105,13;113,10;4,60;105,13;49,97;113,44;185,92;113,10;50,09;131,53;-;120,14;120,14;168,02
03.07.2024 21:15;03.07.2024 21:30;115,88;92,47;45,17;105,13;113,10;4,60;105,13;49,97;113,44;185,92;113,10;50,09;131,53;-;120,14;120,14;168,02
03.07.2024 21:30;03.07.2024 21:45;115,88;92,47;45,17;105,13;113,10;4,60;105,13;49,97;113,44;185,92;113,10;50,09;131,53;-;120,14;120,14;168,02
03.07.2024 21:45;03.07.2024 22:00;115,88;92,47;45,17;105,13;113,10;4,60;105,13;49,97;113,44;185,92;113,10;50,09;131,53;-;120,14;120,14;168,02
03.07.2024 22:00;03.07.2024 22:15;95,32;81,91;46,48;87,85;90,82;18,85;87,39;44,30;99,70;166,47;90,82;50,08;118,30;-;104,83;104,83;127,47
03.07.2024 22:15;03.07.2024 22:30;95,32;81,91;46,48;87,85;90,82;18,85;87,39;44,30;99,70;166,47;90,82;50,08;118,30;-;104,83;104,83;127,47
03.07.2024 22:30;03.07.2024 22:45;95,32;81,91;46,48;87,85;90,82;18,85;87,39;44,30;99,70;166,47;90,82;50,08;118,30;-;104,83;104,83;127,47
03.07.2024 22:45;03.07.2024 23:00;95,32;81,91;46,48;87,85;90,82;18,85;87,39;44,30;99,70;166,47;90,82;50,08;118,30;-;104,83;104,83;127,47
03.07.2024 23:00;03.07.2024 23:15;76,10;61,37;31,10;68,90;68,90;4,88;69,37;39,98;74,03;116,28;68,90;48,21;84,53;-;106,32;77,45;106,35
03.07.2024 23:15;03.07.2024 23:30;76,10;61,37;31,10;68,90;68,90;4,88;69,37;39,98;74,03;116,28;68,90;48,21;84,53;-;106,32;77,45;106,35
03.07.2024 23:30;03.07.2024 23:45;76,10;61,37;31,10;68,90;68,90;4,88;69,37;39,98;74,03;116,28;68,90;48,21;84,53;-;106,32;77,45;106,35
03.07.2024 23:45;04.07.2024 00:00;76,10;61,37;31,10;68,90;68,90;4,88;69,37;39,98;74,03;116,28;68,90;48,21;84,53;-;106,32;77,45;106,35
04.07.2024 00:00;04.07.2024 00:15;64,24;56,04;26,78;58,50;58,50;5,24;58,50;37,78;72,04;124,26;58,50;38,05;78,32;-;109,30;73,75;106,27
04.07.2024 00:15;04.07.2024 00:30;64,24;56,04;26,78;58,50;58,50;5,24;58,50;37,78;72,04;124,26;58,50;38,05;78,32;-;109,30;73,75;106,27
04.07.2024 00:30;04.07.2024 00:45;64,24;56,04;26,78;58,50;58,50;5,24;58,50;37,78;72,04;124,26;58,50;38,05;78,32;-;109,30;73,75;106,27
04.07.2024 00:45;04.07.2024 01:00;64,24;56,04;26,78;58,50;58,50;5,24;58,50;37,78;72,04;124,26;58,50;38,05;78,32;-;109,30;73,75;106,27
04.07.2024 01:00;04.07.2024 01:15;51,94;40,86;7,27;30,67;30,67;0,00;35,00;31,67;61,62;114,70;30,67;40,15;66,99;-;104,00;63,99;96,06
04.07.2024 01:15;04.07.2024 01:30;51,94;40,86;7,27;30,67;30,67;0,00;35,00;31,67;61,62;114,70;30,67;40,15;66,99;-;104,00;63,99;96,06
04.07.2024 01:30;04.07.2024 01:45;51,94;40,86;7,27;30,67;30,67;0,00;35,00;31,67;61,62;114,70;30,67;40,15;66,99;-;104,00;63,99;96,06
04.07.2024 01:45;04.07.2024 02:00;51,94;40,86;7,27;30,67;30,67;0,00;35,00;31,67;61,62;114,70;30,67;40,15;66,99;-;104,00;63,99;96,06
04.07.2024 02:00;04.07.2024 02:15;26,46;32,08;2,30;20,68;25,64;-0,01;16,35;25,64;52,34;93,54;25,64;39,94;50,82;-;99,05;55,25;82,77
04.07.2024 02:15;04.07.2024 02:30;26,46;32,08;2,30;20,68;25,64;-0,01;16,35;25,64;52,34;93,54;25,64;39,94;50,82;-;99,05;55,25;82,77
04.07.2024 02:30;04.07.2024 02:45;26,46;32,08;2,30;20,68;25,64;-0,01;16,35;25,64;52,34;93,54;25,64;39,94;50,82;-;99,05;55,25;82,77
04.07.2024 02:45;04.07.2024 03:00;26,46;32,08;2,30;20,68;25,64;-0,01;16,35;25,64;52,34;93,54;25,64;39,94;50,82;-;99,05;55,25;82,77
04.07.2024 03:00;04.07.2024 03:15;18,01;25,86;0,18;17,45;17,45;-0,53;10,00;17,45;40,00;91,75;17,45;35,03;38,21;-;100,00;46,71;86,47
04.07.2024 03:15;04.07.2024 03:30;18,01;25,86;0,18;17,45;17,45;-0,53;10,00;17,45;40,00;91,75;17,45;35,03;38,21;-;100,00;46,71;86,47
04.07.2024 03:30;04.07.2024 03:45;18,01;25,86;0,18;17,45;17,45;-0,53;10,00;17,45;40,00;91,75;17,45;35,03;38,21;-;100,00;46,71;86,47
04.07.2024 03:45;04.07.2024 04:00;18,01;25,86;0,18;17,45;17,45;-0,53;10,00;17,45;40,00;91,75;17,45;35,03;38,21;-;100,00;46,71;86,47
04.07.2024 04:00;04.07.2024 04:15;10,08;23,13;1,72;9,49;9,77;-0,84;7,43;9,77;42,46;92,41;9,77;33,68;38,81;-;99,05;47,48;77,91
04.07.2024 04:15;04.07.2024 04:30;10,08;23,13;1,72;9,49;9,77;-0,84;7,43;9,77;42,46;92,41;9,77;33,68;38,81;-;99,05;47,48;77,91
04.07.2024 04:30;04.07.2024 04:45;10,08;23,13;1,72;9,49;9,77;-0,84;7,43;9,77;42,46;92,41;9,77;33,68;38,81;-;99,05;47,48;77,91
